unit,start_date,value_MW
TRICASTIN-1,2024-02-04T07:00:00+01:00,207
TRICASTIN-1,2024-02-04T08:00:00+01:00,190
TRICASTIN-1,2024-02-04T09:00:00+01:00,236
TRICASTIN-1,2024-02-04T10:00:00+01:00,244
TRICASTIN-1,2024-02-04T11:00:00+01:00,253
TRICASTIN-1,2024-02-04T12:00:00+01:00,245
TRICASTIN-1,2024-02-04T13:00:00+01:00,239
TRICASTIN-1,2024-02-04T14:00:00+01:00,245
TRICASTIN-1,2024-02-04T15:00:00+01:00,680
TRICASTIN-1,2024-02-04T16:00:00+01:00,825
TRICASTIN-1,2024-02-04T17:00:00+01:00,850
TRICASTIN-1,2024-02-04T18:00:00+01:00,820
TRICASTIN-1,2024-02-04T19:00:00+01:00,816
TRICASTIN-1,2024-02-04T20:00:00+01:00,832
TRICASTIN-1,2024-02-04T21:00:00+01:00,831
TRICASTIN-1,2024-02-04T22:00:00+01:00,811
TRICASTIN-1,2024-02-04T23:00:00+01:00,812
TRICASTIN-2,2024-02-04T00:00:00+01:00,935
TRICASTIN-2,2024-02-04T01:00:00+01:00,935
TRICASTIN-2,2024-02-04T02:00:00+01:00,935
TRICASTIN-2,2024-02-04T03:00:00+01:00,935
TRICASTIN-2,2024-02-04T04:00:00+01:00,935
TRICASTIN-2,2024-02-04T05:00:00+01:00,935
TRICASTIN-2,2024-02-04T06:00:00+01:00,935
TRICASTIN-2,2024-02-04T07:00:00+01:00,935
TRICASTIN-2,2024-02-04T08:00:00+01:00,935
TRICASTIN-2,2024-02-04T09:00:00+01:00,935
TRICASTIN-2,2024-02-04T10:00:00+01:00,935
TRICASTIN-2,2024-02-04T11:00:00+01:00,935
TRICASTIN-2,2024-02-04T12:00:00+01:00,935
TRICASTIN-2,2024-02-04T13:00:00+01:00,935
TRICASTIN-2,2024-02-04T14:00:00+01:00,935
TRICASTIN-2,2024-02-04T15:00:00+01:00,935
TRICASTIN-2,2024-02-04T16:00:00+01:00,935
TRICASTIN-2,2024-02-04T17:00:00+01:00,935
TRICASTIN-2,2024-02-04T18:00:00+01:00,935
TRICASTIN-2,2024-02-04T19:00:00+01:00,935
TRICASTIN-2,2024-02-04T20:00:00+01:00,935
TRICASTIN-2,2024-02-04T21:00:00+01:00,935
TRICASTIN-2,2024-02-04T22:00:00+01:00,935
TRICASTIN-2,2024-02-04T23:00:00+01:00,935
BUGEY-2,2024-03-12T00:00:00+01:00,917
BUGEY-2,2024-03-12T01:00:00+01:00,917
BUGEY-2,2024-03-12T02:00:00+01:00,917
BUGEY-2,2024-03-12T03:00:00+01:00,918
BUGEY-2,2024-03-12T04:00:00+01:00,918
BUGEY-2,2024-03-12T05:00:00+01:00,918
BUGEY-2,2024-03-12T06:00:00+01:00,918
BUGEY-2,2024-03-12T07:00:00+01:00,918
BUGEY-2,2024-03-12T08:00:00+01:00,918
BUGEY-2,2024-03-12T09:00:00+01:00,917
BUGEY-2,2024-03-12T10:00:00+01:00,917
BUGEY-2,2024-03-12T11:00:00+01:00,916
BUGEY-2,2024-03-12T12:00:00+01:00,916
BUGEY-2,2024-03-12T13:00:00+01:00,916
BUGEY-2,2024-03-12T14:00:00+01:00,916
BUGEY-2,2024-03-12T15:00:00+01:00,916
BUGEY-2,2024-03-12T16:00:00+01:00,915
BUGEY-2,2024-03-12T17:00:00+01:00,915
BUGEY-2,2024-03-12T18:00:00+01:00,916
BUGEY-2,2024-03-12T19:00:00+01:00,915
BUGEY-2,2024-03-12T20:00:00+01:00,915
BUGEY-2,2024-03-12T21:00:00+01:00,915
BUGEY-2,2024-03-12T22:00:00+01:00,915
BUGEY-2,2024-03-12T23:00:00+01:00,915
BUGEY-3,2024-03-12T00:00:00+01:00,0
BUGEY-3,2024-03-12T01:00:00+01:00,0
BUGEY-3,2024-03-12T02:00:00+01:00,0
BUGEY-3,2024-03-12T03:00:00+01:00,0
BUGEY-3,2024-03-12T04:00:00+01:00,0
BUGEY-3,2024-03-12T05:00:00+01:00,0
BUGEY-3,2024-03-12T06:00:00+01:00,0
BUGEY-3,2024-03-12T07:00:00+01:00,0
BUGEY-3,2024-03-12T08:00:00+01:00,0
BUGEY-3,2024-03-12T09:00:00+01:00,0
BUGEY-3,2024-03-12T10:00:00+01:00,0
BUGEY-3,2024-03-12T11:00:00+01:00,0
BUGEY-3,2024-03-12T12:00:00+01:00,0
BUGEY-3,2024-03-12T13:00:00+01:00,0
BUGEY-3,2024-03-12T14:00:00+01:00,0
BUGEY-3,2024-03-12T15:00:00+01:00,0
BUGEY-3,2024-03-12T16:00:00+01:00,0
BUGEY-3,2024-03-12T17:00:00+01:00,0
BUGEY-3,2024-03-12T18:00:00+01:00,0
BUGEY-3,2024-03-12T19:00:00+01:00,0
BUGEY-3,2024-03-12T20:00:00+01:00,0
BUGEY-3,2024-03-12T21:00:00+01:00,0
BUGEY-3,2024-03-12T22:00:00+01:00,0
BUGEY-3,2024-03-12T23:00:00+01:00,0
BUGEY-4,2024-03-12T00:00:00+01:00,-26
BUGEY-4,2024-03-12T01:00:00+01:00,-26
BUGEY-4,2024-03-12T02:00:00+01:00,-26
BUGEY-4,2024-03-12T03:00:00+01:00,-26
BUGEY-4,2024-03-12T04:00:00+01:00,-26
BUGEY-4,2024-03-12T05:00:00+01:00,-26
BUGEY-4,2024-03-12T06:00:00+01:00,-26
BUGEY-4,2024-03-12T07:00:00+01:00,-26
BUGEY-4,2024-03-12T08:00:00+01:00,-26
BUGEY-4,2024-03-12T09:00:00+01:00,-26
BUGEY-4,2024-03-12T10:00:00+01:00,-26
BUGEY-4,2024-03-12T11:00:00+01:00,-26
BUGEY-4,2024-03-12T12:00:00+01:00,-26
BUGEY-4,2024-03-12T13:00:00+01:00,-26
BUGEY-4,2024-03-12T14:00:00+01:00,-26
BUGEY-4,2024-03-12T15:00:00+01:00,-26
BUGEY-4,2024-03-12T16:00:00+01:00,-26
BUGEY-4,2024-03-12T17:00:00+01:00,-26
BUGEY-4,2024-03-12T18:00:00+01:00,-26
BUGEY-4,2024-03-12T19:00:00+01:00,-26
BUGEY-4,2024-03-12T20:00:00+01:00,-26
BUGEY-4,2024-03-12T21:00:00+01:00,-19
BUGEY-4,2024-03-12T22:00:00+01:00,-13
BUGEY-4,2024-03-12T23:00:00+01:00,-12
BUGEY-5,2024-03-12T00:00:00+01:00,890
BUGEY-5,2024-03-12T01:00:00+01:00,890
BUGEY-5,2024-03-12T02:00:00+01:00,890
BUGEY-5,2024-03-12T03:00:00+01:00,890
BUGEY-5,2024-03-12T04:00:00+01:00,890
BUGEY-5,2024-03-12T05:00:00+01:00,891
BUGEY-5,2024-03-12T06:00:00+01:00,890
BUGEY-5,2024-03-12T07:00:00+01:00,890
BUGEY-5,2024-03-12T08:00:00+01:00,890
BUGEY-5,2024-03-12T09:00:00+01:00,889
BUGEY-5,2024-03-12T10:00:00+01:00,888
BUGEY-5,2024-03-12T11:00:00+01:00,887
BUGEY-5,2024-03-12T12:00:00+01:00,886
BUGEY-5,2024-03-12T13:00:00+01:00,886
BUGEY-5,2024-03-12T14:00:00+01:00,886
BUGEY-5,2024-03-12T15:00:00+01:00,886
BUGEY-5,2024-03-12T16:00:00+01:00,885
BUGEY-5,2024-03-12T17:00:00+01:00,886
BUGEY-5,2024-03-12T18:00:00+01:00,886
BUGEY-5,2024-03-12T19:00:00+01:00,886
BUGEY-5,2024-03-12T20:00:00+01:00,887
BUGEY-5,2024-03-12T21:00:00+01:00,887
BUGEY-5,2024-03-12T22:00:00+01:00,888
BUGEY-5,2024-03-12T23:00:00+01:00,887
GRAVELINES-1,2024-03-12T00:00:00+01:00,906
GRAVELINES-1,2024-03-12T01:00:00+01:00,907
GRAVELINES-1,2024-03-12T02:00:00+01:00,908
GRAVELINES-1,2024-03-12T03:00:00+01:00,908
GRAVELINES-1,2024-03-12T04:00:00+01:00,907
GRAVELINES-1,2024-03-12T05:00:00+01:00,907
GRAVELINES-1,2024-03-12T06:00:00+01:00,906
GRAVELINES-1,2024-03-12T07:00:00+01:00,905
GRAVELINES-1,2024-03-12T08:00:00+01:00,904
GRAVELINES-1,2024-03-12T09:00:00+01:00,904
GRAVELINES-1,2024-03-12T10:00:00+01:00,904
GRAVELINES-1,2024-03-12T11:00:00+01:00,905
GRAVELINES-1,2024-03-12T12:00:00+01:00,906
GRAVELINES-1,2024-03-12T13:00:00+01:00,907
GRAVELINES-1,2024-03-12T14:00:00+01:00,907
GRAVELINES-1,2024-03-12T15:00:00+01:00,907
GRAVELINES-1,2024-03-12T16:00:00+01:00,907
GRAVELINES-1,2024-03-12T17:00:00+01:00,907
GRAVELINES-1,2024-03-12T18:00:00+01:00,906
GRAVELINES-1,2024-03-12T19:00:00+01:00,906
GRAVELINES-1,2024-03-12T20:00:00+01:00,905
GRAVELINES-1,2024-03-12T21:00:00+01:00,904
GRAVELINES-1,2024-03-12T22:00:00+01:00,904
GRAVELINES-1,2024-03-12T23:00:00+01:00,904
GRAVELINES-2,2024-03-12T00:00:00+01:00,774
GRAVELINES-2,2024-03-12T01:00:00+01:00,775
GRAVELINES-2,2024-03-12T02:00:00+01:00,775
GRAVELINES-2,2024-03-12T03:00:00+01:00,775
GRAVELINES-2,2024-03-12T04:00:00+01:00,775
GRAVELINES-2,2024-03-12T05:00:00+01:00,776
GRAVELINES-2,2024-03-12T06:00:00+01:00,775
GRAVELINES-2,2024-03-12T07:00:00+01:00,775
GRAVELINES-2,2024-03-12T08:00:00+01:00,775
GRAVELINES-2,2024-03-12T09:00:00+01:00,775
GRAVELINES-2,2024-03-12T10:00:00+01:00,774
GRAVELINES-2,2024-03-12T11:00:00+01:00,775
GRAVELINES-2,2024-03-12T12:00:00+01:00,774
GRAVELINES-2,2024-03-12T13:00:00+01:00,774
GRAVELINES-2,2024-03-12T14:00:00+01:00,774
GRAVELINES-2,2024-03-12T15:00:00+01:00,774
GRAVELINES-2,2024-03-12T16:00:00+01:00,774
GRAVELINES-2,2024-03-12T17:00:00+01:00,775
GRAVELINES-2,2024-03-12T18:00:00+01:00,776
GRAVELINES-2,2024-03-12T19:00:00+01:00,777
GRAVELINES-2,2024-03-12T20:00:00+01:00,776
GRAVELINES-2,2024-03-12T21:00:00+01:00,775
GRAVELINES-2,2024-03-12T22:00:00+01:00,775
GRAVELINES-2,2024-03-12T23:00:00+01:00,775
GRAVELINES-3,2024-03-12T00:00:00+01:00,906
GRAVELINES-3,2024-03-12T01:00:00+01:00,906
GRAVELINES-3,2024-03-12T02:00:00+01:00,906
GRAVELINES-3,2024-03-12T03:00:00+01:00,906
GRAVELINES-3,2024-03-12T04:00:00+01:00,906
GRAVELINES-3,2024-03-12T05:00:00+01:00,906
GRAVELINES-3,2024-03-12T06:00:00+01:00,906
GRAVELINES-3,2024-03-12T07:00:00+01:00,905
GRAVELINES-3,2024-03-12T08:00:00+01:00,904
GRAVELINES-3,2024-03-12T09:00:00+01:00,903
GRAVELINES-3,2024-03-12T10:00:00+01:00,903
GRAVELINES-3,2024-03-12T11:00:00+01:00,904
GRAVELINES-3,2024-03-12T12:00:00+01:00,905
GRAVELINES-3,2024-03-12T13:00:00+01:00,906
GRAVELINES-3,2024-03-12T14:00:00+01:00,906
GRAVELINES-3,2024-03-12T15:00:00+01:00,906
GRAVELINES-3,2024-03-12T16:00:00+01:00,906
GRAVELINES-3,2024-03-12T17:00:00+01:00,906
GRAVELINES-3,2024-03-12T18:00:00+01:00,905
GRAVELINES-3,2024-03-12T19:00:00+01:00,905
GRAVELINES-3,2024-03-12T20:00:00+01:00,904
GRAVELINES-3,2024-03-12T21:00:00+01:00,903
GRAVELINES-3,2024-03-12T22:00:00+01:00,903
GRAVELINES-3,2024-03-12T23:00:00+01:00,903
DAMPIERRE-1,2024-03-12T00:00:00+01:00,865
DAMPIERRE-1,2024-03-12T01:00:00+01:00,865
DAMPIERRE-1,2024-03-12T02:00:00+01:00,865
DAMPIERRE-1,2024-03-12T03:00:00+01:00,865
DAMPIERRE-1,2024-03-12T04:00:00+01:00,865
DAMPIERRE-1,2024-03-12T05:00:00+01:00,865
DAMPIERRE-1,2024-03-12T06:00:00+01:00,866
DAMPIERRE-1,2024-03-12T07:00:00+01:00,866
DAMPIERRE-1,2024-03-12T08:00:00+01:00,867
DAMPIERRE-1,2024-03-12T09:00:00+01:00,868
DAMPIERRE-1,2024-03-12T10:00:00+01:00,866
DAMPIERRE-1,2024-03-12T11:00:00+01:00,865
DAMPIERRE-1,2024-03-12T12:00:00+01:00,864
DAMPIERRE-1,2024-03-12T13:00:00+01:00,860
DAMPIERRE-1,2024-03-12T14:00:00+01:00,859
DAMPIERRE-1,2024-03-12T15:00:00+01:00,858
DAMPIERRE-1,2024-03-12T16:00:00+01:00,856
DAMPIERRE-1,2024-03-12T17:00:00+01:00,855
DAMPIERRE-1,2024-03-12T18:00:00+01:00,855
DAMPIERRE-1,2024-03-12T19:00:00+01:00,854
DAMPIERRE-1,2024-03-12T20:00:00+01:00,854
DAMPIERRE-1,2024-03-12T21:00:00+01:00,854
DAMPIERRE-1,2024-03-12T22:00:00+01:00,854
DAMPIERRE-1,2024-03-12T23:00:00+01:00,853
DAMPIERRE-2,2024-03-12T00:00:00+01:00,0
DAMPIERRE-2,2024-03-12T01:00:00+01:00,0
DAMPIERRE-2,2024-03-12T02:00:00+01:00,0
DAMPIERRE-2,2024-03-12T03:00:00+01:00,0
DAMPIERRE-2,2024-03-12T04:00:00+01:00,0
DAMPIERRE-2,2024-03-12T05:00:00+01:00,0
DAMPIERRE-2,2024-03-12T06:00:00+01:00,0
DAMPIERRE-2,2024-03-12T07:00:00+01:00,0
DAMPIERRE-2,2024-03-12T08:00:00+01:00,0
DAMPIERRE-2,2024-03-12T09:00:00+01:00,0
DAMPIERRE-2,2024-03-12T10:00:00+01:00,0
DAMPIERRE-2,2024-03-12T11:00:00+01:00,0
DAMPIERRE-2,2024-03-12T12:00:00+01:00,0
DAMPIERRE-2,2024-03-12T13:00:00+01:00,0
DAMPIERRE-2,2024-03-12T14:00:00+01:00,0
DAMPIERRE-2,2024-03-12T15:00:00+01:00,0
DAMPIERRE-2,2024-03-12T16:00:00+01:00,0
DAMPIERRE-2,2024-03-12T17:00:00+01:00,0
DAMPIERRE-2,2024-03-12T18:00:00+01:00,0
DAMPIERRE-2,2024-03-12T19:00:00+01:00,0
DAMPIERRE-2,2024-03-12T20:00:00+01:00,0
DAMPIERRE-2,2024-03-12T21:00:00+01:00,0
DAMPIERRE-2,2024-03-12T22:00:00+01:00,0
DAMPIERRE-2,2024-03-12T23:00:00+01:00,0
TRICASTIN-1,2024-03-12T00:00:00+01:00,900
TRICASTIN-1,2024-03-12T01:00:00+01:00,900
TRICASTIN-1,2024-03-12T02:00:00+01:00,900
TRICASTIN-1,2024-03-12T03:00:00+01:00,900
TRICASTIN-1,2024-03-12T04:00:00+01:00,900
TRICASTIN-1,2024-03-12T05:00:00+01:00,900
TRICASTIN-1,2024-03-12T06:00:00+01:00,900
TRICASTIN-1,2024-03-12T07:00:00+01:00,900
TRICASTIN-1,2024-03-12T08:00:00+01:00,900
TRICASTIN-1,2024-03-12T09:00:00+01:00,900
TRICASTIN-1,2024-03-12T10:00:00+01:00,898
TRICASTIN-1,2024-03-12T11:00:00+01:00,899
TRICASTIN-1,2024-03-12T12:00:00+01:00,899
TRICASTIN-1,2024-03-12T13:00:00+01:00,899
TRICASTIN-1,2024-03-12T14:00:00+01:00,883
TRICASTIN-1,2024-03-12T15:00:00+01:00,867
TRICASTIN-1,2024-03-12T16:00:00+01:00,825
TRICASTIN-1,2024-03-12T17:00:00+01:00,853
TRICASTIN-1,2024-03-12T18:00:00+01:00,891
TRICASTIN-1,2024-03-12T19:00:00+01:00,838
TRICASTIN-1,2024-03-12T20:00:00+01:00,813
TRICASTIN-1,2024-03-12T21:00:00+01:00,883
TRICASTIN-1,2024-03-12T22:00:00+01:00,894
TRICASTIN-1,2024-03-12T23:00:00+01:00,895
TRICASTIN-2,2024-03-12T00:00:00+01:00,928
TRICASTIN-2,2024-03-12T01:00:00+01:00,928
TRICASTIN-2,2024-03-12T02:00:00+01:00,928
TRICASTIN-2,2024-03-12T03:00:00+01:00,928
TRICASTIN-2,2024-03-12T04:00:00+01:00,928
TRICASTIN-2,2024-03-12T05:00:00+01:00,928
TRICASTIN-2,2024-03-12T06:00:00+01:00,928
TRICASTIN-2,2024-03-12T07:00:00+01:00,928
TRICASTIN-2,2024-03-12T08:00:00+01:00,928
TRICASTIN-2,2024-03-12T09:00:00+01:00,928
TRICASTIN-2,2024-03-12T10:00:00+01:00,928
TRICASTIN-2,2024-03-12T11:00:00+01:00,653
TRICASTIN-2,2024-03-12T12:00:00+01:00,405
TRICASTIN-2,2024-03-12T13:00:00+01:00,407
TRICASTIN-2,2024-03-12T14:00:00+01:00,408
TRICASTIN-2,2024-03-12T15:00:00+01:00,408
TRICASTIN-2,2024-03-12T16:00:00+01:00,590
TRICASTIN-2,2024-03-12T17:00:00+01:00,881
TRICASTIN-2,2024-03-12T18:00:00+01:00,929
TRICASTIN-2,2024-03-12T19:00:00+01:00,930
TRICASTIN-2,2024-03-12T20:00:00+01:00,930
TRICASTIN-2,2024-03-12T21:00:00+01:00,930
TRICASTIN-2,2024-03-12T22:00:00+01:00,930
TRICASTIN-2,2024-03-12T23:00:00+01:00,930
BUGEY-2,2024-06-12T00:00:00+02:00,894
BUGEY-2,2024-06-12T01:00:00+02:00,894
BUGEY-2,2024-06-12T02:00:00+02:00,894
BUGEY-2,2024-06-12T03:00:00+02:00,895
BUGEY-2,2024-06-12T04:00:00+02:00,895
BUGEY-2,2024-06-12T05:00:00+02:00,895
BUGEY-2,2024-06-12T06:00:00+02:00,896
BUGEY-2,2024-06-12T07:00:00+02:00,896
BUGEY-2,2024-06-12T08:00:00+02:00,896
BUGEY-2,2024-06-12T09:00:00+02:00,895
BUGEY-2,2024-06-12T10:00:00+02:00,895
BUGEY-2,2024-06-12T11:00:00+02:00,894
BUGEY-2,2024-06-12T12:00:00+02:00,893
BUGEY-2,2024-06-12T13:00:00+02:00,892
BUGEY-2,2024-06-12T14:00:00+02:00,891
BUGEY-2,2024-06-12T15:00:00+02:00,891
BUGEY-2,2024-06-12T16:00:00+02:00,890
BUGEY-2,2024-06-12T17:00:00+02:00,890
BUGEY-2,2024-06-12T18:00:00+02:00,891
BUGEY-2,2024-06-12T19:00:00+02:00,892
BUGEY-2,2024-06-12T20:00:00+02:00,893
BUGEY-2,2024-06-12T21:00:00+02:00,893
BUGEY-2,2024-06-12T22:00:00+02:00,894
BUGEY-2,2024-06-12T23:00:00+02:00,894
BUGEY-3,2024-06-12T00:00:00+02:00,-10
BUGEY-3,2024-06-12T01:00:00+02:00,-10
BUGEY-3,2024-06-12T02:00:00+02:00,-10
BUGEY-3,2024-06-12T03:00:00+02:00,-10
BUGEY-3,2024-06-12T04:00:00+02:00,-10
BUGEY-3,2024-06-12T05:00:00+02:00,-10
BUGEY-3,2024-06-12T06:00:00+02:00,-10
BUGEY-3,2024-06-12T07:00:00+02:00,-10
BUGEY-3,2024-06-12T08:00:00+02:00,-10
BUGEY-3,2024-06-12T09:00:00+02:00,-10
BUGEY-3,2024-06-12T10:00:00+02:00,-10
BUGEY-3,2024-06-12T11:00:00+02:00,-10
BUGEY-3,2024-06-12T12:00:00+02:00,-10
BUGEY-3,2024-06-12T13:00:00+02:00,-11
BUGEY-3,2024-06-12T14:00:00+02:00,-11
BUGEY-3,2024-06-12T15:00:00+02:00,-11
BUGEY-3,2024-06-12T16:00:00+02:00,-11
BUGEY-3,2024-06-12T17:00:00+02:00,-11
BUGEY-3,2024-06-12T18:00:00+02:00,-11
BUGEY-3,2024-06-12T19:00:00+02:00,-11
BUGEY-3,2024-06-12T20:00:00+02:00,-11
BUGEY-3,2024-06-12T21:00:00+02:00,-11
BUGEY-3,2024-06-12T22:00:00+02:00,-10
BUGEY-3,2024-06-12T23:00:00+02:00,-10
BUGEY-4,2024-06-12T00:00:00+02:00,-1
BUGEY-4,2024-06-12T01:00:00+02:00,-1
BUGEY-4,2024-06-12T02:00:00+02:00,0
BUGEY-4,2024-06-12T03:00:00+02:00,0
BUGEY-4,2024-06-12T04:00:00+02:00,0
BUGEY-4,2024-06-12T05:00:00+02:00,0
BUGEY-4,2024-06-12T06:00:00+02:00,0
BUGEY-4,2024-06-12T07:00:00+02:00,0
BUGEY-4,2024-06-12T08:00:00+02:00,0
BUGEY-4,2024-06-12T09:00:00+02:00,-1
BUGEY-4,2024-06-12T10:00:00+02:00,-2
BUGEY-4,2024-06-12T11:00:00+02:00,-4
BUGEY-4,2024-06-12T12:00:00+02:00,-3
BUGEY-4,2024-06-12T13:00:00+02:00,-3
BUGEY-4,2024-06-12T14:00:00+02:00,-6
BUGEY-4,2024-06-12T15:00:00+02:00,-4
BUGEY-4,2024-06-12T16:00:00+02:00,-5
BUGEY-4,2024-06-12T17:00:00+02:00,-5
BUGEY-4,2024-06-12T18:00:00+02:00,-5
BUGEY-4,2024-06-12T19:00:00+02:00,-4
BUGEY-4,2024-06-12T20:00:00+02:00,-3
BUGEY-4,2024-06-12T21:00:00+02:00,-3
BUGEY-4,2024-06-12T22:00:00+02:00,-2
BUGEY-4,2024-06-12T23:00:00+02:00,0
BUGEY-5,2024-06-12T00:00:00+02:00,878
BUGEY-5,2024-06-12T01:00:00+02:00,880
BUGEY-5,2024-06-12T02:00:00+02:00,880
BUGEY-5,2024-06-12T03:00:00+02:00,881
BUGEY-5,2024-06-12T04:00:00+02:00,882
BUGEY-5,2024-06-12T05:00:00+02:00,883
BUGEY-5,2024-06-12T06:00:00+02:00,884
BUGEY-5,2024-06-12T07:00:00+02:00,884
BUGEY-5,2024-06-12T08:00:00+02:00,883
BUGEY-5,2024-06-12T09:00:00+02:00,880
BUGEY-5,2024-06-12T10:00:00+02:00,878
BUGEY-5,2024-06-12T11:00:00+02:00,874
BUGEY-5,2024-06-12T12:00:00+02:00,874
BUGEY-5,2024-06-12T13:00:00+02:00,874
BUGEY-5,2024-06-12T14:00:00+02:00,873
BUGEY-5,2024-06-12T15:00:00+02:00,872
BUGEY-5,2024-06-12T16:00:00+02:00,872
BUGEY-5,2024-06-12T17:00:00+02:00,873
BUGEY-5,2024-06-12T18:00:00+02:00,872
BUGEY-5,2024-06-12T19:00:00+02:00,872
BUGEY-5,2024-06-12T20:00:00+02:00,874
BUGEY-5,2024-06-12T21:00:00+02:00,874
BUGEY-5,2024-06-12T22:00:00+02:00,876
BUGEY-5,2024-06-12T23:00:00+02:00,877
GRAVELINES-1,2024-06-12T00:00:00+02:00,889
GRAVELINES-1,2024-06-12T01:00:00+02:00,890
GRAVELINES-1,2024-06-12T02:00:00+02:00,892
GRAVELINES-1,2024-06-12T03:00:00+02:00,894
GRAVELINES-1,2024-06-12T04:00:00+02:00,894
GRAVELINES-1,2024-06-12T05:00:00+02:00,895
GRAVELINES-1,2024-06-12T06:00:00+02:00,895
GRAVELINES-1,2024-06-12T07:00:00+02:00,894
GRAVELINES-1,2024-06-12T08:00:00+02:00,894
GRAVELINES-1,2024-06-12T09:00:00+02:00,892
GRAVELINES-1,2024-06-12T10:00:00+02:00,891
GRAVELINES-1,2024-06-12T11:00:00+02:00,890
GRAVELINES-1,2024-06-12T12:00:00+02:00,889
GRAVELINES-1,2024-06-12T13:00:00+02:00,889
GRAVELINES-1,2024-06-12T14:00:00+02:00,890
GRAVELINES-1,2024-06-12T15:00:00+02:00,892
GRAVELINES-1,2024-06-12T16:00:00+02:00,893
GRAVELINES-1,2024-06-12T17:00:00+02:00,893
GRAVELINES-1,2024-06-12T18:00:00+02:00,893
GRAVELINES-1,2024-06-12T19:00:00+02:00,893
GRAVELINES-1,2024-06-12T20:00:00+02:00,892
GRAVELINES-1,2024-06-12T21:00:00+02:00,891
GRAVELINES-1,2024-06-12T22:00:00+02:00,890
GRAVELINES-1,2024-06-12T23:00:00+02:00,889
GRAVELINES-2,2024-06-12T00:00:00+02:00,902
GRAVELINES-2,2024-06-12T01:00:00+02:00,903
GRAVELINES-2,2024-06-12T02:00:00+02:00,904
GRAVELINES-2,2024-06-12T03:00:00+02:00,906
GRAVELINES-2,2024-06-12T04:00:00+02:00,906
GRAVELINES-2,2024-06-12T05:00:00+02:00,906
GRAVELINES-2,2024-06-12T06:00:00+02:00,907
GRAVELINES-2,2024-06-12T07:00:00+02:00,906
GRAVELINES-2,2024-06-12T08:00:00+02:00,905
GRAVELINES-2,2024-06-12T09:00:00+02:00,904
GRAVELINES-2,2024-06-12T10:00:00+02:00,903
GRAVELINES-2,2024-06-12T11:00:00+02:00,902
GRAVELINES-2,2024-06-12T12:00:00+02:00,902
GRAVELINES-2,2024-06-12T13:00:00+02:00,901
GRAVELINES-2,2024-06-12T14:00:00+02:00,902
GRAVELINES-2,2024-06-12T15:00:00+02:00,903
GRAVELINES-2,2024-06-12T16:00:00+02:00,904
GRAVELINES-2,2024-06-12T17:00:00+02:00,905
GRAVELINES-2,2024-06-12T18:00:00+02:00,905
GRAVELINES-2,2024-06-12T19:00:00+02:00,905
GRAVELINES-2,2024-06-12T20:00:00+02:00,904
GRAVELINES-2,2024-06-12T21:00:00+02:00,903
GRAVELINES-2,2024-06-12T22:00:00+02:00,902
GRAVELINES-2,2024-06-12T23:00:00+02:00,902
GRAVELINES-3,2024-06-12T00:00:00+02:00,840
GRAVELINES-3,2024-06-12T01:00:00+02:00,841
GRAVELINES-3,2024-06-12T02:00:00+02:00,831
GRAVELINES-3,2024-06-12T03:00:00+02:00,830
GRAVELINES-3,2024-06-12T04:00:00+02:00,812
GRAVELINES-3,2024-06-12T05:00:00+02:00,837
GRAVELINES-3,2024-06-12T06:00:00+02:00,865
GRAVELINES-3,2024-06-12T07:00:00+02:00,902
GRAVELINES-3,2024-06-12T08:00:00+02:00,900
GRAVELINES-3,2024-06-12T09:00:00+02:00,900
GRAVELINES-3,2024-06-12T10:00:00+02:00,898
GRAVELINES-3,2024-06-12T11:00:00+02:00,898
GRAVELINES-3,2024-06-12T12:00:00+02:00,897
GRAVELINES-3,2024-06-12T13:00:00+02:00,897
GRAVELINES-3,2024-06-12T14:00:00+02:00,621
GRAVELINES-3,2024-06-12T15:00:00+02:00,375
GRAVELINES-3,2024-06-12T16:00:00+02:00,374
GRAVELINES-3,2024-06-12T17:00:00+02:00,380
GRAVELINES-3,2024-06-12T18:00:00+02:00,691
GRAVELINES-3,2024-06-12T19:00:00+02:00,835
GRAVELINES-3,2024-06-12T20:00:00+02:00,841
GRAVELINES-3,2024-06-12T21:00:00+02:00,838
GRAVELINES-3,2024-06-12T22:00:00+02:00,824
GRAVELINES-3,2024-06-12T23:00:00+02:00,894
DAMPIERRE-1,2024-06-12T00:00:00+02:00,-13
DAMPIERRE-1,2024-06-12T01:00:00+02:00,-14
DAMPIERRE-1,2024-06-12T02:00:00+02:00,-14
DAMPIERRE-1,2024-06-12T03:00:00+02:00,-14
DAMPIERRE-1,2024-06-12T04:00:00+02:00,-14
DAMPIERRE-1,2024-06-12T05:00:00+02:00,-14
DAMPIERRE-1,2024-06-12T06:00:00+02:00,-14
DAMPIERRE-1,2024-06-12T07:00:00+02:00,-14
DAMPIERRE-1,2024-06-12T08:00:00+02:00,-14
DAMPIERRE-1,2024-06-12T09:00:00+02:00,-13
DAMPIERRE-1,2024-06-12T10:00:00+02:00,-13
DAMPIERRE-1,2024-06-12T11:00:00+02:00,-13
DAMPIERRE-1,2024-06-12T12:00:00+02:00,-13
DAMPIERRE-1,2024-06-12T13:00:00+02:00,-13
DAMPIERRE-1,2024-06-12T14:00:00+02:00,-13
DAMPIERRE-1,2024-06-12T15:00:00+02:00,-11
DAMPIERRE-1,2024-06-12T16:00:00+02:00,-13
