date,heures,consommation,prevision_j_1,prevision_j,fioul,charbon,gaz,nucleaire,eolien_total,solaire,hydraulique,pompage,bioenergies,ech_physiques,taux_co2,ech_angleterre,ech_espagne,ech_italie,ech_suisse,ech_allemagne_belgique,fioul_tac,fioul_cogen,fioul_autres,gaz_tac,gaz_cogen,gaz_ccg,gaz_autres,hydraulique_fil_de_l_eau,hydraulique_lacs,hydraulique_step_turbinage,bioenergies.1,bio_biomasse,bio_biogaz,stockage_batterie,destockage_batterie,eolien_terrestre,eolien_offshore,datetime,date_only,month
13/08/2024,11:00,46309.0,47600.0,46600.0,99.0,19.0,396.0,39886.0,523.0,7699.0,5118.0,-231.0,1190.0,-8299.0,9.0,-3382.0,-2281.0,-2731.0,997.0,-264.0,14.0,63.0,22.0,18.0,254.0,72.0,51.0,3660.0,1451.0,6.0,499.0,377.0,314.0,0.0,0.0,489.0,34.0,2024-08-13 11:00:00,2024-08-13,8.0
13/08/2024,11:30,47218.0,48200.0,47300.0,83.0,19.0,325.0,39840.0,535.0,8342.0,4953.0,-630.0,1184.0,-7359.0,8.0,-3382.0,-2281.0,-2731.0,997.0,376.0,12.0,61.0,11.0,16.0,255.0,12.0,43.0,3497.0,1451.0,4.0,490.0,379.0,314.0,0.0,0.0,502.0,34.0,2024-08-13 11:30:00,2024-08-13,8.0
13/08/2024,12:00,47910.0,49500.0,48700.0,74.0,19.0,430.0,39734.0,563.0,8935.0,4775.0,-798.0,1192.0,-6939.0,9.0,-3024.0,-2400.0,-2663.0,1029.0,1059.0,11.0,60.0,4.0,16.0,256.0,120.0,39.0,3442.0,1325.0,9.0,500.0,379.0,313.0,0.0,0.0,522.0,41.0,2024-08-13 12:00:00,2024-08-13,8.0
13/08/2024,12:30,48999.0,49600.0,48700.0,76.0,19.0,487.0,39474.0,680.0,9672.0,4654.0,-928.0,1197.0,-6251.0,9.0,-3024.0,-2400.0,-2663.0,1035.0,1714.0,11.0,62.0,4.0,16.0,257.0,177.0,37.0,3257.0,1152.0,245.0,500.0,383.0,315.0,0.0,0.0,623.0,57.0,2024-08-13 12:30:00,2024-08-13,8.0
13/08/2024,13:00,49829.0,50600.0,49700.0,76.0,19.0,488.0,39057.0,718.0,10309.0,4678.0,-982.0,1197.0,-5644.0,9.0,-3057.0,-2400.0,-2663.0,434.0,868.0,11.0,62.0,4.0,16.0,257.0,177.0,37.0,3205.0,1115.0,358.0,500.0,381.0,315.0,0.0,0.0,670.0,49.0,2024-08-13 13:00:00,2024-08-13,8.0
13/08/2024,13:30,49075.0,48400.0,48000.0,77.0,19.0,487.0,38953.0,729.0,10672.0,4718.0,-972.0,1199.0,-6725.0,9.0,-3057.0,-2400.0,-2663.0,434.0,603.0,11.0,62.0,4.0,16.0,256.0,178.0,37.0,3191.0,1162.0,365.0,511.0,374.0,315.0,0.0,0.0,697.0,32.0,2024-08-13 13:30:00,2024-08-13,8.0
13/08/2024,14:00,48623.0,48600.0,48000.0,76.0,19.0,489.0,38831.0,814.0,10850.0,4304.0,-816.0,1193.0,-7055.0,9.0,-2503.0,-2400.0,-2608.0,99.0,1212.0,11.0,62.0,4.0,16.0,258.0,178.0,37.0,3185.0,1089.0,30.0,512.0,363.0,319.0,0.0,0.0,770.0,44.0,2024-08-13 14:00:00,2024-08-13,8.0
13/08/2024,14:30,48498.0,48300.0,47800.0,76.0,19.0,489.0,38826.0,877.0,10662.0,4186.0,-1097.0,1176.0,-6623.0,9.0,-2503.0,-2400.0,-2608.0,99.0,41.0,10.0,61.0,4.0,16.0,257.0,177.0,39.0,3256.0,926.0,4.0,499.0,356.0,321.0,0.0,0.0,834.0,43.0,2024-08-13 14:30:00,2024-08-13,8.0
13/08/2024,15:00,48065.0,48000.0,47000.0,77.0,18.0,487.0,39386.0,890.0,10626.0,4383.0,-1252.0,1151.0,-7623.0,9.0,-2392.0,-2217.0,-2608.0,-774.0,290.0,11.0,62.0,4.0,16.0,255.0,178.0,39.0,3276.0,1103.0,4.0,472.0,356.0,323.0,0.0,0.0,848.0,42.0,2024-08-13 15:00:00,2024-08-13,8.0
13/08/2024,15:30,47664.0,47400.0,46500.0,76.0,16.0,488.0,39166.0,913.0,10292.0,4600.0,-1304.0,1151.0,-7652.0,9.0,-2392.0,-2217.0,-2608.0,-774.0,-1021.0,10.0,62.0,4.0,16.0,254.0,179.0,39.0,3331.0,1265.0,4.0,480.0,348.0,324.0,0.0,0.0,875.0,38.0,2024-08-13 15:30:00,2024-08-13,8.0
13/08/2024,16:00,46966.0,46900.0,46000.0,77.0,17.0,565.0,38931.0,955.0,9688.0,4730.0,-799.0,1159.0,-8274.0,9.0,-2515.0,-1300.0,-2641.0,14.0,-1710.0,10.0,62.0,4.0,17.0,255.0,256.0,38.0,3356.0,1370.0,4.0,485.0,350.0,324.0,0.0,0.0,938.0,17.0,2024-08-13 16:00:00,2024-08-13,8.0
13/08/2024,16:30,46524.0,46500.0,45700.0,77.0,16.0,616.0,38108.0,1127.0,8998.0,5053.0,-472.0,1184.0,-8111.0,10.0,-2515.0,-1300.0,-2641.0,16.0,-2354.0,10.0,62.0,4.0,35.0,258.0,285.0,38.0,3503.0,1513.0,38.0,496.0,364.0,324.0,0.0,0.0,1084.0,43.0,2024-08-13 16:30:00,2024-08-13,8.0
13/08/2024,17:00,46164.0,46400.0,45600.0,77.0,19.0,610.0,38498.0,1321.0,7911.0,5648.0,-260.0,1201.0,-8787.0,10.0,-3211.0,-1100.0,-2641.0,1200.0,-3079.0,10.0,62.0,4.0,36.0,260.0,276.0,38.0,3592.0,1530.0,526.0,503.0,374.0,324.0,0.0,0.0,1249.0,72.0,2024-08-13 17:00:00,2024-08-13,8.0
13/08/2024,17:30,45919.0,46000.0,45300.0,76.0,19.0,614.0,38774.0,1488.0,6826.0,6054.0,-17.0,1197.0,-9032.0,10.0,-3211.0,-1100.0,-2641.0,1200.0,-3825.0,10.0,62.0,4.0,36.0,260.0,280.0,39.0,3879.0,1611.0,563.0,494.0,377.0,326.0,0.0,0.0,1430.0,58.0,2024-08-13 17:30:00,2024-08-13,8.0
13/08/2024,18:00,46034.0,46400.0,45700.0,77.0,19.0,623.0,39108.0,1732.0,5819.0,7077.0,-14.0,1191.0,-9522.0,10.0,-2968.0,-673.0,-2641.0,1058.0,-3684.0,10.0,62.0,4.0,36.0,259.0,289.0,39.0,4044.0,1811.0,1222.0,495.0,373.0,323.0,0.0,0.0,1686.0,46.0,2024-08-13 18:00:00,2024-08-13,8.0
13/08/2024,18:30,46171.0,46800.0,46200.0,76.0,19.0,626.0,39973.0,1922.0,4592.0,7178.0,-14.0,1198.0,-9300.0,10.0,-2968.0,-673.0,-2641.0,1058.0,-3690.0,10.0,62.0,4.0,36.0,259.0,289.0,42.0,4196.0,1807.0,1175.0,498.0,377.0,323.0,0.0,0.0,1877.0,45.0,2024-08-13 18:30:00,2024-08-13,8.0
13/08/2024,19:00,46632.0,47700.0,47100.0,76.0,19.0,628.0,41417.0,2029.0,3437.0,7368.0,-14.0,1164.0,-9390.0,10.0,-2685.0,-525.0,-2585.0,1200.0,-4376.0,10.0,62.0,3.0,36.0,262.0,288.0,42.0,4244.0,1978.0,1147.0,465.0,373.0,325.0,0.0,0.0,1991.0,38.0,2024-08-13 19:00:00,2024-08-13,8.0
13/08/2024,19:30,46574.0,47200.0,46600.0,76.0,19.0,636.0,41562.0,2055.0,2228.0,8278.0,-14.0,1166.0,-9349.0,10.0,-2685.0,-525.0,-2585.0,1200.0,-4374.0,11.0,62.0,3.0,36.0,271.0,288.0,41.0,4365.0,2363.0,1551.0,471.0,368.0,327.0,0.0,0.0,2037.0,18.0,2024-08-13 19:30:00,2024-08-13,8.0
13/08/2024,20:00,46021.0,46200.0,45700.0,76.0,19.0,639.0,41547.0,2158.0,1302.0,8649.0,-14.0,1169.0,-9445.0,10.0,-2487.0,-1750.0,-2641.0,1000.0,-4409.0,11.0,62.0,3.0,37.0,270.0,291.0,41.0,4464.0,2580.0,1605.0,475.0,366.0,328.0,0.0,0.0,2150.0,8.0,2024-08-13 20:00:00,2024-08-13,8.0
13/08/2024,20:30,44910.0,45000.0,44500.0,77.0,19.0,630.0,41510.0,2054.0,610.0,8997.0,-14.0,1177.0,-10080.0,10.0,-2487.0,-1750.0,-2641.0,1000.0,-4463.0,11.0,62.0,3.0,36.0,264.0,291.0,39.0,4706.0,2515.0,1776.0,479.0,370.0,328.0,0.0,0.0,2047.0,7.0,2024-08-13 20:30:00,2024-08-13,8.0
13/08/2024,21:00,43791.0,44300.0,43900.0,76.0,19.0,628.0,41534.0,1948.0,162.0,8911.0,-14.0,1181.0,-10590.0,10.0,-2894.0,-1750.0,-2641.0,1200.0,-4452.0,11.0,62.0,3.0,36.0,264.0,290.0,38.0,4753.0,2365.0,1793.0,480.0,375.0,326.0,0.0,0.0,1946.0,2.0,2024-08-13 21:00:00,2024-08-13,8.0
13/08/2024,21:30,43802.0,44600.0,44200.0,76.0,19.0,614.0,41552.0,1810.0,8.0,8981.0,-14.0,1180.0,-10335.0,10.0,-2894.0,-1750.0,-2641.0,1200.0,-4164.0,11.0,62.0,3.0,37.0,260.0,279.0,38.0,4654.0,2458.0,1869.0,484.0,373.0,323.0,0.0,0.0,1804.0,6.0,2024-08-13 21:30:00,2024-08-13,8.0
13/08/2024,22:00,43500.0,44000.0,43600.0,76.0,19.0,613.0,41546.0,1664.0,1.0,8769.0,-14.0,1190.0,-10269.0,10.0,-2376.0,-1750.0,-2641.0,1200.0,-4157.0,11.0,62.0,3.0,38.0,260.0,277.0,38.0,4693.0,2170.0,1906.0,490.0,378.0,322.0,0.0,0.0,1623.0,41.0,2024-08-13 22:00:00,2024-08-13,8.0
13/08/2024,22:30,43773.0,44700.0,44400.0,76.0,19.0,622.0,41612.0,1585.0,0.0,8672.0,-14.0,1204.0,-9930.0,10.0,-2376.0,-1750.0,-2641.0,1200.0,-3712.0,11.0,62.0,4.0,38.0,260.0,285.0,38.0,4702.0,2215.0,1754.0,493.0,388.0,323.0,0.0,0.0,1479.0,106.0,2024-08-13 22:30:00,2024-08-13,8.0
13/08/2024,23:00,44676.0,46300.0,46000.0,76.0,19.0,621.0,41691.0,1482.0,0.0,9029.0,-14.0,1202.0,-9339.0,10.0,-1905.0,-1750.0,-2712.0,1200.0,-4826.0,11.0,62.0,4.0,38.0,260.0,285.0,37.0,4595.0,2664.0,1770.0,495.0,382.0,326.0,0.0,0.0,1358.0,124.0,2024-08-13 23:00:00,2024-08-13,8.0
13/08/2024,23:30,43574.0,44400.0,44300.0,76.0,19.0,622.0,41806.0,1624.0,0.0,8585.0,-14.0,1196.0,-10246.0,10.0,-1905.0,-1750.0,-2712.0,1200.0,-5004.0,11.0,62.0,4.0,39.0,261.0,286.0,38.0,4397.0,2526.0,1662.0,487.0,381.0,328.0,0.0,0.0,1455.0,168.0,2024-08-13 23:30:00,2024-08-13,8.0
17/09/2024,00:00,43970.0,42400.0,42500.0,84.0,15.0,449.0,39039.0,8452.0,0.0,5735.0,-14.0,1185.0,-10897.0,9.0,-2014.0,-1138.0,-2117.0,-2153.0,-5136.0,14.0,64.0,5.0,2.0,285.0,104.0,58.0,3440.0,1361.0,934.0,458.0,392.0,334.0,0.0,0.0,7702.0,750.0,2024-09-17 00:00:00,2024-09-17,9.0
17/09/2024,00:30,42557.0,40100.0,40400.0,83.0,45.0,442.0,38973.0,8702.0,0.0,5684.0,-14.0,1184.0,-12483.0,9.0,-2014.0,-1138.0,-2117.0,-2227.0,-5281.0,14.0,64.0,5.0,1.0,281.0,102.0,59.0,3344.0,1369.0,972.0,461.0,388.0,335.0,0.0,0.0,7867.0,835.0,2024-09-17 00:30:00,2024-09-17,9.0
17/09/2024,01:00,39925.0,38700.0,38100.0,84.0,180.0,446.0,38227.0,8676.0,0.0,4440.0,-274.0,1176.0,-12952.0,12.0,-2014.0,-840.0,-2117.0,-2224.0,-5102.0,14.0,64.0,5.0,1.0,282.0,105.0,59.0,3280.0,1058.0,101.0,455.0,388.0,334.0,0.0,0.0,7870.0,805.0,2024-09-17 01:00:00,2024-09-17,9.0
17/09/2024,01:30,39198.0,38300.0,38100.0,83.0,189.0,400.0,37740.0,8591.0,0.0,4265.0,-674.0,1171.0,-12494.0,12.0,-2014.0,-840.0,-2117.0,-2227.0,-5102.0,14.0,64.0,5.0,1.0,281.0,60.0,59.0,3181.0,1005.0,79.0,452.0,385.0,334.0,0.0,0.0,7749.0,842.0,2024-09-17 01:30:00,2024-09-17,9.0
17/09/2024,02:00,38677.0,38500.0,37800.0,83.0,232.0,392.0,37475.0,8547.0,0.0,4332.0,-986.0,1176.0,-12500.0,13.0,-2014.0,-233.0,-2117.0,-2227.0,-5822.0,14.0,64.0,5.0,1.0,280.0,52.0,59.0,3137.0,1111.0,85.0,458.0,388.0,331.0,0.0,0.0,7720.0,827.0,2024-09-17 02:00:00,2024-09-17,9.0
17/09/2024,02:30,38363.0,37300.0,37000.0,83.0,285.0,424.0,37442.0,8499.0,0.0,4238.0,-1077.0,1168.0,-12621.0,14.0,-2014.0,-233.0,-2117.0,-2225.0,-5822.0,14.0,64.0,5.0,1.0,279.0,87.0,57.0,3042.0,1097.0,98.0,455.0,384.0,329.0,0.0,0.0,7722.0,777.0,2024-09-17 02:30:00,2024-09-17,9.0
17/09/2024,03:00,37077.0,36500.0,35800.0,84.0,389.0,445.0,37059.0,8404.0,0.0,3928.0,-1588.0,1162.0,-12725.0,17.0,-2014.0,-123.0,-2112.0,-2227.0,-6832.0,14.0,64.0,5.0,1.0,288.0,99.0,57.0,2962.0,888.0,78.0,457.0,376.0,329.0,0.0,0.0,7653.0,750.0,2024-09-17 03:00:00,2024-09-17,9.0
17/09/2024,03:30,36414.0,35500.0,35000.0,84.0,437.0,449.0,37122.0,8498.0,0.0,3922.0,-1720.0,1166.0,-13469.0,18.0,-2014.0,-123.0,-2112.0,-2227.0,-6832.0,14.0,64.0,6.0,1.0,290.0,100.0,58.0,2805.0,1018.0,99.0,459.0,382.0,326.0,0.0,0.0,7720.0,779.0,2024-09-17 03:30:00,2024-09-17,9.0
17/09/2024,04:00,35699.0,35100.0,34500.0,84.0,477.0,451.0,36677.0,8624.0,0.0,3680.0,-1965.0,1180.0,-13434.0,19.0,-2014.0,-510.0,-2117.0,-2227.0,-6637.0,14.0,64.0,6.0,1.0,291.0,99.0,59.0,2739.0,837.0,104.0,468.0,388.0,324.0,0.0,0.0,7817.0,806.0,2024-09-17 04:00:00,2024-09-17,9.0
17/09/2024,04:30,35454.0,35100.0,34500.0,84.0,464.0,451.0,36731.0,8610.0,0.0,3437.0,-2068.0,1180.0,-13359.0,19.0,-2014.0,-510.0,-2117.0,-2227.0,-6637.0,14.0,64.0,5.0,1.0,291.0,99.0,59.0,2675.0,656.0,107.0,472.0,384.0,324.0,0.0,0.0,7827.0,783.0,2024-09-17 04:30:00,2024-09-17,9.0
17/09/2024,05:00,35481.0,35800.0,34800.0,84.0,464.0,451.0,36772.0,8748.0,0.0,3415.0,-2067.0,1183.0,-13496.0,19.0,-2014.0,-667.0,-2117.0,-2227.0,-4880.0,14.0,64.0,6.0,1.0,291.0,100.0,59.0,2645.0,648.0,123.0,471.0,390.0,322.0,0.0,0.0,7950.0,797.0,2024-09-17 05:00:00,2024-09-17,9.0
17/09/2024,05:30,36548.0,37200.0,36100.0,84.0,464.0,450.0,36438.0,8833.0,0.0,3220.0,-1645.0,1188.0,-12385.0,19.0,-2014.0,-667.0,-2117.0,-2227.0,-4877.0,14.0,64.0,6.0,1.0,290.0,100.0,59.0,2649.0,503.0,69.0,473.0,393.0,322.0,0.0,0.0,8049.0,784.0,2024-09-17 05:30:00,2024-09-17,9.0
17/09/2024,06:00,37826.0,38800.0,37900.0,83.0,463.0,451.0,36574.0,8882.0,0.0,3283.0,-828.0,1170.0,-12170.0,19.0,-2014.0,-703.0,-2059.0,-2227.0,-4241.0,15.0,64.0,5.0,1.0,291.0,100.0,59.0,2692.0,520.0,71.0,473.0,374.0,323.0,0.0,0.0,8084.0,798.0,2024-09-17 06:00:00,2024-09-17,9.0
17/09/2024,06:30,40485.0,41400.0,41100.0,84.0,464.0,448.0,37258.0,9008.0,0.0,3932.0,-380.0,1162.0,-11417.0,18.0,-2014.0,-703.0,-2059.0,-2227.0,-4264.0,15.0,64.0,5.0,1.0,291.0,99.0,58.0,2759.0,844.0,329.0,469.0,370.0,323.0,0.0,0.0,8210.0,798.0,2024-09-17 06:30:00,2024-09-17,9.0
17/09/2024,07:00,43076.0,44200.0,43400.0,84.0,465.0,449.0,37869.0,8877.0,0.0,5537.0,-16.0,1151.0,-11283.0,17.0,-2014.0,499.0,-2109.0,-2227.0,-4691.0,15.0,64.0,6.0,1.0,291.0,101.0,56.0,2850.0,1263.0,1424.0,468.0,361.0,323.0,0.0,0.0,8051.0,827.0,2024-09-17 07:00:00,2024-09-17,9.0
17/09/2024,07:30,45654.0,45800.0,45000.0,84.0,464.0,450.0,37963.0,9119.0,5.0,7057.0,-13.0,1175.0,-10592.0,16.0,-2014.0,499.0,-2109.0,-2227.0,-4700.0,15.0,64.0,5.0,1.0,290.0,101.0,58.0,3139.0,1435.0,2483.0,469.0,382.0,325.0,0.0,0.0,8244.0,875.0,2024-09-17 07:30:00,2024-09-17,9.0
17/09/2024,08:00,46711.0,46700.0,46000.0,84.0,464.0,458.0,38278.0,9169.0,148.0,7413.0,-13.0,1181.0,-10425.0,16.0,-2014.0,500.0,-2200.0,-2188.0,-4729.0,15.0,64.0,6.0,1.0,293.0,102.0,62.0,3262.0,1667.0,2484.0,467.0,388.0,325.0,0.0,0.0,8307.0,862.0,2024-09-17 08:00:00,2024-09-17,9.0
17/09/2024,08:30,47957.0,47800.0,46600.0,84.0,481.0,481.0,39003.0,9187.0,791.0,7644.0,-40.0,1174.0,-10760.0,16.0,-2014.0,500.0,-2200.0,-2188.0,-4720.0,14.0,64.0,6.0,4.0,308.0,103.0,67.0,3453.0,1710.0,2481.0,468.0,380.0,325.0,0.0,0.0,8288.0,898.0,2024-09-17 08:30:00,2024-09-17,9.0
17/09/2024,09:00,48546.0,48200.0,47400.0,85.0,493.0,481.0,39114.0,9033.0,2021.0,6603.0,-56.0,1171.0,-10322.0,16.0,-2014.0,500.0,-2103.0,-2227.0,-5174.0,14.0,64.0,7.0,4.0,308.0,102.0,67.0,3440.0,1412.0,1751.0,469.0,377.0,326.0,0.0,0.0,8176.0,857.0,2024-09-17 09:00:00,2024-09-17,9.0
17/09/2024,09:30,49169.0,48800.0,47600.0,84.0,493.0,483.0,38804.0,9067.0,3571.0,5917.0,-22.0,1166.0,-10315.0,16.0,-2014.0,500.0,-2103.0,-2227.0,-5218.0,14.0,64.0,7.0,4.0,306.0,103.0,70.0,3158.0,1622.0,1137.0,463.0,378.0,325.0,0.0,0.0,8138.0,929.0,2024-09-17 09:30:00,2024-09-17,9.0
17/09/2024,10:00,49778.0,48200.0,47800.0,85.0,494.0,488.0,38483.0,9386.0,5194.0,5354.0,-17.0,1170.0,-10776.0,16.0,-2014.0,68.0,-2103.0,-2227.0,-5421.0,14.0,64.0,7.0,4.0,309.0,102.0,73.0,2986.0,1356.0,1011.0,468.0,378.0,324.0,0.0,0.0,8407.0,978.0,2024-09-17 10:00:00,2024-09-17,9.0
17/09/2024,10:30,50092.0,47700.0,48600.0,85.0,493.0,487.0,38183.0,9749.0,6593.0,5155.0,-341.0,1164.0,-11402.0,16.0,-2014.0,68.0,-2103.0,-2227.0,-5421.0,14.0,64.0,7.0,4.0,315.0,100.0,68.0,3004.0,1201.0,950.0,462.0,378.0,325.0,0.0,0.0,8796.0,953.0,2024-09-17 10:30:00,2024-09-17,9.0
17/09/2024,11:00,50492.0,47300.0,49100.0,87.0,494.0,481.0,38109.0,10442.0,7869.0,4289.0,-609.0,1143.0,-11725.0,15.0,-2014.0,500.0,-2103.0,-2154.0,-4756.0,14.0,64.0,9.0,4.0,315.0,99.0,63.0,2899.0,726.0,665.0,453.0,367.0,323.0,0.0,0.0,9629.0,813.0,2024-09-17 11:00:00,2024-09-17,9.0
17/09/2024,11:30,50933.0,48000.0,49300.0,86.0,494.0,476.0,37502.0,10946.0,8882.0,3636.0,-931.0,1144.0,-11223.0,15.0,-2014.0,500.0,-2103.0,-2154.0,-4756.0,14.0,64.0,9.0,5.0,314.0,99.0,58.0,2881.0,484.0,271.0,456.0,362.0,326.0,0.0,0.0,10149.0,797.0,2024-09-17 11:30:00,2024-09-17,9.0
17/09/2024,12:00,51508.0,49200.0,49800.0,85.0,493.0,474.0,36725.0,11340.0,9681.0,3722.0,-1381.0,1146.0,-10703.0,15.0,-2014.0,500.0,-1843.0,-2069.0,-4475.0,14.0,64.0,7.0,8.0,311.0,102.0,54.0,2888.0,519.0,315.0,456.0,362.0,327.0,0.0,0.0,10568.0,772.0,2024-09-17 12:00:00,2024-09-17,9.0
17/09/2024,12:30,51836.0,48200.0,49200.0,84.0,519.0,466.0,36593.0,11328.0,10186.0,3569.0,-1666.0,1147.0,-10317.0,16.0,-2014.0,500.0,-1843.0,-2069.0,-4332.0,14.0,64.0,7.0,5.0,305.0,100.0,56.0,2759.0,541.0,269.0,453.0,366.0,328.0,0.0,0.0,10614.0,714.0,2024-09-17 12:30:00,2024-09-17,9.0
17/09/2024,13:00,52029.0,49900.0,50200.0,84.0,583.0,477.0,36022.0,11265.0,10458.0,3626.0,-1670.0,1146.0,-9890.0,17.0,-2014.0,-1018.0,-1843.0,-2227.0,-3498.0,13.0,64.0,7.0,7.0,310.0,102.0,58.0,2737.0,611.0,278.0,452.0,366.0,327.0,0.0,0.0,10576.0,689.0,2024-09-17 13:00:00,2024-09-17,9.0
17/09/2024,13:30,51087.0,47300.0,48200.0,84.0,586.0,475.0,35705.0,11412.0,10577.0,3361.0,-1674.0,1162.0,-10532.0,17.0,-2014.0,-1018.0,-1843.0,-2227.0,-3500.0,13.0,63.0,7.0,8.0,309.0,102.0,56.0,2643.0,439.0,279.0,456.0,376.0,329.0,0.0,0.0,10698.0,714.0,2024-09-17 13:30:00,2024-09-17,9.0
17/09/2024,14:00,50328.0,46600.0,47600.0,85.0,587.0,476.0,34450.0,11556.0,10722.0,3315.0,-1670.0,1170.0,-10281.0,17.0,-2014.0,-1193.0,-1843.0,-2227.0,-3006.0,13.0,64.0,8.0,8.0,309.0,102.0,56.0,2592.0,443.0,281.0,457.0,383.0,330.0,0.0,0.0,10924.0,631.0,2024-09-17 14:00:00,2024-09-17,9.0
17/09/2024,14:30,49781.0,45700.0,46900.0,86.0,587.0,461.0,33629.0,11677.0,10656.0,3047.0,-1665.0,1176.0,-9805.0,18.0,-2014.0,-1193.0,-1843.0,-2227.0,-3006.0,13.0,63.0,9.0,8.0,297.0,103.0,53.0,2590.0,448.0,9.0,459.0,386.0,331.0,0.0,0.0,11031.0,646.0,2024-09-17 14:30:00,2024-09-17,9.0
17/09/2024,15:00,48925.0,45600.0,46000.0,86.0,468.0,458.0,32671.0,11971.0,10502.0,3051.0,-1916.0,1160.0,-9445.0,16.0,-2014.0,-946.0,-1990.0,-2227.0,-3278.0,13.0,63.0,9.0,8.0,296.0,105.0,50.0,2572.0,473.0,6.0,444.0,385.0,331.0,0.0,0.0,11300.0,671.0,2024-09-17 15:00:00,2024-09-17,9.0
17/09/2024,15:30,48218.0,45000.0,45700.0,86.0,205.0,464.0,32548.0,12318.0,9971.0,3015.0,-2015.0,1152.0,-9453.0,11.0,-2014.0,-946.0,-1990.0,-2227.0,-3278.0,13.0,63.0,10.0,8.0,298.0,108.0,50.0,2568.0,441.0,6.0,443.0,380.0,329.0,0.0,0.0,11377.0,940.0,2024-09-17 15:30:00,2024-09-17,9.0
17/09/2024,16:00,47379.0,44700.0,45000.0,82.0,12.0,460.0,32781.0,12481.0,9214.0,2983.0,-2008.0,1125.0,-9687.0,8.0,-2014.0,240.0,-1990.0,-2227.0,-4429.0,13.0,59.0,10.0,8.0,301.0,100.0,52.0,2537.0,440.0,6.0,447.0,356.0,322.0,0.0,0.0,11506.0,976.0,2024-09-17 16:00:00,2024-09-17,9.0
17/09/2024,16:30,46613.0,44000.0,44500.0,75.0,9.0,461.0,32775.0,12593.0,8180.0,2888.0,-2011.0,1134.0,-9411.0,8.0,-2014.0,240.0,-1990.0,-2227.0,-4429.0,13.0,54.0,9.0,8.0,295.0,105.0,53.0,2480.0,402.0,6.0,452.0,357.0,324.0,0.0,0.0,11519.0,1074.0,2024-09-17 16:30:00,2024-09-17,9.0
17/09/2024,17:00,45979.0,44000.0,44300.0,77.0,9.0,458.0,33528.0,12717.0,7058.0,2993.0,-1848.0,1141.0,-10081.0,8.0,-2014.0,500.0,-1990.0,-2227.0,-4921.0,15.0,54.0,8.0,8.0,294.0,103.0,53.0,2438.0,549.0,6.0,450.0,362.0,329.0,0.0,0.0,11626.0,1091.0,2024-09-17 17:00:00,2024-09-17,9.0
17/09/2024,17:30,45667.0,44200.0,44600.0,77.0,9.0,460.0,34201.0,12789.0,5680.0,2903.0,-1406.0,1133.0,-10099.0,8.0,-2014.0,500.0,-1990.0,-2227.0,-4990.0,14.0,54.0,10.0,8.0,298.0,98.0,56.0,2503.0,394.0,6.0,447.0,353.0,332.0,0.0,0.0,11661.0,1128.0,2024-09-17 17:30:00,2024-09-17,9.0
17/09/2024,18:00,45991.0,45100.0,45400.0,74.0,9.0,458.0,35989.0,12895.0,4294.0,3395.0,-1293.0,1136.0,-10895.0,8.0,-2014.0,500.0,-1946.0,-2227.0,-4122.0,14.0,54.0,7.0,7.0,294.0,101.0,57.0,2572.0,390.0,433.0,449.0,355.0,333.0,0.0,0.0,11740.0,1154.0,2024-09-17 18:00:00,2024-09-17,9.0
17/09/2024,18:30,46796.0,46100.0,46300.0,73.0,11.0,460.0,36514.0,12722.0,2957.0,4001.0,-816.0,1135.0,-10183.0,8.0,-2014.0,500.0,-1946.0,-2200.0,-4012.0,13.0,53.0,6.0,5.0,294.0,101.0,61.0,2844.0,705.0,452.0,450.0,353.0,332.0,0.0,0.0,11515.0,1207.0,2024-09-17 18:30:00,2024-09-17,9.0
17/09/2024,19:00,48027.0,47600.0,47700.0,73.0,12.0,462.0,37677.0,12048.0,1660.0,4920.0,-14.0,1132.0,-9881.0,8.0,-2014.0,473.0,-1946.0,-2227.0,-3867.0,13.0,53.0,6.0,4.0,294.0,102.0,63.0,2963.0,1192.0,765.0,446.0,354.0,332.0,0.0,0.0,10835.0,1213.0,2024-09-17 19:00:00,2024-09-17,9.0
17/09/2024,19:30,48868.0,48100.0,48100.0,73.0,10.0,463.0,38112.0,11309.0,698.0,6553.0,-14.0,1124.0,-9386.0,8.0,-2014.0,473.0,-1946.0,-2227.0,-3867.0,13.0,53.0,6.0,4.0,294.0,102.0,63.0,3346.0,1791.0,1416.0,437.0,354.0,333.0,0.0,0.0,10086.0,1223.0,2024-09-17 19:30:00,2024-09-17,9.0
17/09/2024,20:00,48775.0,47200.0,47800.0,73.0,10.0,463.0,38387.0,10978.0,153.0,7668.0,-13.0,1128.0,-10003.0,8.0,-2014.0,-97.0,-1813.0,-2227.0,-4675.0,14.0,53.0,7.0,4.0,294.0,101.0,64.0,3425.0,2228.0,2014.0,438.0,358.0,333.0,0.0,0.0,9749.0,1228.0,2024-09-17 20:00:00,2024-09-17,9.0
17/09/2024,20:30,48488.0,46900.0,47300.0,73.0,10.0,444.0,38461.0,10857.0,10.0,8564.0,-14.0,1147.0,-10991.0,8.0,-2014.0,-97.0,-1813.0,-2212.0,-4677.0,14.0,53.0,6.0,1.0,286.0,102.0,54.0,3646.0,2383.0,2535.0,452.0,361.0,333.0,0.0,0.0,9630.0,1227.0,2024-09-17 20:30:00,2024-09-17,9.0
