Code INSEE région;Région;Nature;Consommation (MW);Thermique (MW);Nucléaire (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 30;Date;Heure;real_gen_MW;nuclear_selected_MW;gen_reduced_MW;nuclear_gen_reduced_MW
27;Bourgogne-Franche-Comté;Données définitives;1829.5;22.0;0.0;0.5;26.5;0.0;42.5;1539.0;0.0;0.0;202.0;0.0;1.205;5.84;0.0;;11.035;17.61;0.025;0.06;1.4500000000000002;5.135;2.325;53.795;;2024-08-20;21:00;293.5;0.0;293.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1792.0;21.0;0.0;0.0;25.0;0.0;43.0;1419.0;0.0;0.0;285.5;0.0;1.17;5.57;0.0;;15.955;24.89;0.0;0.0;1.4;4.84;2.4;54.43;;2024-08-20;22:00;374.5;0.0;374.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1736.0;22.0;0.0;0.0;23.0;0.0;42.5;1331.5;0.0;0.0;317.0;0.0;1.265;5.84;0.0;;18.255;27.635;0.0;0.0;1.3199999999999998;4.455;2.45;53.795;;2024-08-20;23:00;404.5;0.0;404.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1809.0;19.0;0.0;0.0;175.0;0.0;30.0;1501.5;0.0;0.0;82.5;0.0;1.05;5.04;0.0;;4.565;7.195;0.0;0.0;9.68;33.915;1.66;37.97;;2024-09-12;00:00;306.5;0.0;306.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1740.5;20.5;0.0;0.0;168.5;0.0;30.0;1438.5;0.0;0.0;83.5;0.0;1.1749999999999998;5.44;0.0;;4.800000000000002;7.28;0.0;0.0;9.68;32.655;1.725;37.97;;2024-09-12;01:00;302.5;0.0;302.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1764.5;20.0;0.0;0.0;163.0;0.0;29.0;1465.5;0.0;0.0;86.5;0.0;1.1349999999999998;5.31;0.0;;4.905;7.54;0.0;0.0;9.239999999999998;31.585;1.645;36.71;;2024-09-12;02:00;298.5;0.0;298.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1664.0;20.0;0.0;0.0;160.0;0.0;30.0;1377.5;0.0;0.0;77.5;0.0;1.2;5.31;0.0;;4.655;6.755;0.0;0.0;9.615;31.01;1.805;37.97;;2024-09-12;03:00;287.5;0.0;287.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1593.0;19.5;0.0;0.0;94.5;0.0;29.5;1382.0;0.0;0.0;68.5;0.0;1.225;5.175;0.0;;4.305;5.9700000000000015;0.0;0.0;5.92;18.315;1.85;37.34;;2024-09-12;04:00;212.0;0.0;212.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;1610.5;19.0;0.0;0.0;54.0;0.0;29.0;1426.0;0.0;0.0;82.5;0.0;1.18;5.04;0.0;;5.125;7.195;0.0;0.0;3.355;10.47;1.805;36.71;;2024-09-12;05:00;184.5;0.0;184.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1768.5;19.0;0.0;0.0;56.0;0.0;30.0;1571.5;0.0;0.0;90.5;0.0;1.0750000000000002;5.04;0.0;;5.12;7.89;0.0;0.0;3.17;10.855;1.7;37.97;;2024-09-12;06:00;195.5;0.0;195.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2032.0;19.0;0.0;0.5;61.5;0.0;30.0;1844.0;0.0;0.0;75.0;0.0;0.935;5.04;0.0;;3.69;6.54;0.025;0.06;3.025;11.915;1.48;37.97;;2024-09-12;07:00;186.0;0.0;186.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2169.0;20.0;0.0;44.5;182.5;0.0;30.0;1825.0;0.0;0.0;67.5;0.0;0.92;5.31;0.0;;3.12;5.885;2.03;5.555;8.41;35.37;1.385;37.97;;2024-09-12;08:00;344.5;0.0;344.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2237.5;19.5;0.0;184.0;181.0;0.0;30.0;1775.5;0.0;0.0;48.0;0.0;0.87;5.175;0.0;;2.145;4.1850000000000005;8.205;22.97;8.09;35.08;1.34;37.97;;2024-09-12;09:00;462.5;0.0;462.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2253.5;20.5;0.0;369.5;185.0;0.0;30.0;1625.0;0.0;0.0;25.0;0.0;0.91;5.44;0.0;;1.11;2.18;16.380000000000006;46.13;8.205;35.84999999999999;1.33;37.97;;2024-09-12;10:00;630.0;0.0;630.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2295.0;20.0;0.0;487.5;130.0;0.0;30.0;1595.0;0.0;0.0;33.5;0.0;0.875;5.31;0.0;;1.46;2.925;21.245;60.865;5.65;25.19;1.3050000000000002;37.97;;2024-09-12;11:00;701.0;0.0;701.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2316.5;21.0;0.0;555.5;64.5;0.0;30.0;1582.0;0.0;0.0;62.0;0.0;0.905;5.57;0.0;;2.675;5.405;23.98;69.355;2.785;12.5;1.295;37.97;;2024-09-12;12:00;733.0;0.0;733.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2264.0;21.0;0.0;571.5;63.5;0.0;29.5;1470.0;0.0;0.0;108.5;0.0;0.93;5.57;0.0;;4.8;9.46;25.245;71.35;2.805;12.305;1.3;37.34;;2024-09-12;13:00;794.0;0.0;794.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2206.0;20.5;0.0;543.5;62.5;0.0;30.0;1407.0;0.0;0.0;145.0;0.0;0.93;5.44;0.0;;6.57;12.64;24.64;67.855;2.835;12.115;1.36;37.97;;2024-09-12;14:00;801.5;0.0;801.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2191.5;21.0;0.0;499.0;62.5;0.0;29.5;1399.5;0.0;0.0;180.5;0.0;0.96;5.57;0.0;;8.235;15.735;22.770000000000003;62.295;2.855;12.115;1.3450000000000002;37.34;;2024-09-12;15:00;792.5;0.0;792.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2111.0;20.5;0.0;434.0;62.0;0.0;30.0;1382.5;0.0;0.0;182.5;0.0;0.97;5.44;0.0;;8.65;15.915;20.555;54.18;2.9400000000000004;12.02;1.4249999999999998;37.97;;2024-09-12;16:00;729.0;0.0;729.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2046.0;20.0;0.0;361.5;68.5;0.0;30.0;1364.0;0.0;0.0;202.5;0.0;0.975;5.31;0.0;;9.89;17.65;17.645;45.13;3.3550000000000004;13.275;1.47;37.97;;2024-09-12;17:00;682.5;0.0;682.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2091.0;20.0;0.0;224.0;73.5;0.0;30.0;1531.5;0.0;0.0;212.0;0.0;0.955;5.31;0.0;;10.145;18.485;10.735;27.965;3.515;14.245;1.435;37.97;;2024-09-12;18:00;559.5;0.0;559.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2187.0;19.5;0.0;71.5;137.0;0.0;30.5;1780.5;0.0;0.0;147.5;0.0;0.895;5.175;0.0;;6.76;12.855;3.285;8.925;6.24;26.55;1.395;38.605;;2024-09-12;19:00;406.0;0.0;406.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2138.0;19.5;0.0;3.5;195.5;0.0;30.0;1777.5;0.0;0.0;110.5;0.0;0.915;5.175;0.0;;5.17;9.635;0.16;0.435;9.145;37.89;1.4049999999999998;37.97;;2024-09-12;20:00;359.0;0.0;359.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2101.0;20.0;0.0;0.0;192.0;0.0;30.0;1740.0;0.0;0.0;118.0;0.0;0.955;5.31;0.0;;5.615;10.285;0.0;0.0;9.135;37.205;1.4249999999999998;37.97;;2024-09-12;21:00;360.0;0.0;360.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2020.5;20.0;0.0;0.0;190.0;0.0;30.5;1658.5;0.0;0.0;123.0;0.0;0.99;5.31;0.0;;6.085;10.725;0.0;0.0;9.405;36.82;1.51;38.605;;2024-09-12;22:00;363.5;0.0;363.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1937.5;21.0;0.0;0.0;133.5;0.0;30.5;1649.0;0.0;0.0;104.0;0.0;1.085;5.57;0.0;;5.375;9.07;0.0;0.0;6.785;25.87;1.5750000000000002;38.605;;2024-09-12;23:00;289.0;0.0;289.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;1882.5;20.5;0.0;0.0;256.0;0.0;42.5;1421.5;0.0;0.0;143.5;0.0;1.085;5.44;0.0;;7.635;12.51;0.0;0.0;13.63;49.615;2.26;53.795;;2024-10-02;00:00;462.5;0.0;462.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1774.0;20.0;0.0;0.0;257.0;0.0;43.0;1278.0;0.0;0.0;176.5;0.0;1.125;5.31;0.0;;9.95;15.385;0.0;0.0;14.48;49.805;2.425;54.43;;2024-10-02;01:00;496.5;0.0;496.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1799.5;19.5;0.0;0.0;197.5;0.0;43.0;1371.0;0.0;0.0;168.5;0.0;1.085;5.175;0.0;;9.36;14.69;0.0;0.0;10.97;38.27500000000001;2.385;54.43;;2024-10-02;02:00;428.5;0.0;428.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1743.0;18.0;0.0;0.0;126.5;0.0;42.5;1409.0;0.0;0.0;146.5;0.0;1.035;4.77;0.0;;8.41;12.775;0.0;0.0;7.244999999999999;24.515;2.4400000000000004;53.795;;2024-10-02;03:00;333.5;0.0;333.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1663.0;18.0;0.0;0.0;80.0;0.0;42.0;1322.0;0.0;0.0;203.0;0.0;1.085;4.77;0.0;;12.205;17.7;0.0;0.0;4.8100000000000005;15.5;2.525;53.16;;2024-10-02;04:00;343.0;0.0;343.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;1709.5;18.0;0.0;0.0;76.0;0.0;41.5;1357.0;0.0;0.0;218.5;0.0;1.0550000000000002;4.77;0.0;;12.78;19.05;0.0;0.0;4.455;14.73;2.425;52.53;;2024-10-02;05:00;354.0;0.0;354.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;1907.5;18.0;0.0;0.0;72.5;0.0;40.0;1509.0;0.0;0.0;267.0;0.0;0.945;4.77;0.0;;14.0;23.28;0.0;0.0;3.81;14.05;2.105;50.635;;2024-10-02;06:00;397.5;0.0;397.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2206.0;18.5;0.0;0.0;71.0;0.0;42.0;1769.5;0.0;0.0;303.0;0.0;0.835;4.9049999999999985;0.0;;13.735;26.415;0.0;0.0;3.22;13.76;1.905;53.165;;2024-10-02;07:00;434.5;0.0;434.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2309.5;19.5;0.0;9.0;71.0;0.0;43.0;1847.0;0.0;0.0;319.0;0.0;0.8500000000000001;5.175;0.0;;13.815;27.815;0.385;1.125;3.075;13.76;1.86;54.43;;2024-10-02;08:00;461.5;0.0;461.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2379.0;18.0;0.0;62.0;66.5;0.0;42.0;1878.0;0.0;0.0;312.0;0.0;0.755;4.77;0.0;;13.11;27.200000000000006;2.605;7.74;2.795;12.885;1.765;53.16;;2024-10-02;09:00;500.5;0.0;500.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2449.0;18.0;0.0;141.5;66.5;0.0;42.0;1880.5;0.0;0.0;300.5;0.0;0.735;4.77;0.0;;12.275;26.195;5.775;17.665;2.715;12.885;1.715;53.16;;2024-10-02;10:00;568.5;0.0;568.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2493.0;18.0;0.0;242.0;67.0;0.0;43.0;1851.0;0.0;0.0;273.5;0.0;0.725;4.77;0.0;;10.97;23.845;9.715;30.21;2.685;12.98;1.725;54.43;;2024-10-02;11:00;643.5;0.0;643.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2513.0;18.0;0.0;304.0;64.5;0.0;43.0;1851.5;0.0;0.0;231.5;0.0;0.715;4.77;0.0;;9.21;20.185;12.095;37.95;2.5700000000000003;12.5;1.71;54.43;;2024-10-02;12:00;661.0;0.0;661.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2472.5;18.0;0.0;300.0;63.5;0.0;43.0;1854.5;0.0;0.0;193.0;0.0;0.725;4.77;0.0;;7.81;16.825;12.135;37.455;2.5700000000000003;12.305;1.74;54.43;;2024-10-02;13:00;617.5;0.0;617.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2407.5;19.5;0.0;269.0;65.0;0.0;43.5;1891.5;0.0;0.0;120.0;0.0;0.81;5.175;0.0;;4.98;10.465;11.175;33.58;2.705;12.595;1.81;55.065;;2024-10-02;14:00;517.0;0.0;517.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2337.5;21.0;0.0;243.5;84.0;0.0;44.0;1862.5;0.0;0.0;83.0;0.0;0.895;5.574999999999998;0.0;;3.545;7.2349999999999985;10.415;30.4;3.595;16.28;1.885;55.7;;2024-10-02;15:00;475.5;0.0;475.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2241.5;21.0;0.0;183.5;106.5;0.0;44.0;1837.0;0.0;0.0;49.5;0.0;0.94;5.57;0.0;;2.21;4.315;8.195;22.905;4.74;20.64;1.96;55.7;;2024-10-02;16:00;404.5;0.0;404.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2258.5;19.0;0.0;120.5;134.0;0.0;44.0;1903.0;0.0;0.0;38.0;0.0;0.845;5.04;0.0;;1.68;3.31;5.34;15.04;5.93;25.97;1.95;55.7;;2024-10-02;17:00;355.5;0.0;355.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2295.5;18.5;0.0;58.5;140.5;0.0;43.5;2015.0;0.0;0.0;20.0;0.0;0.8049999999999999;4.9049999999999985;0.0;;0.875;1.745;2.56;7.3;6.115;27.225;1.895;55.065;;2024-10-02;18:00;281.0;0.0;281.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2393.0;18.0;0.0;9.5;176.5;0.0;43.0;2141.0;0.0;0.0;4.5;0.0;0.755;4.77;0.0;;0.185;0.39;0.4;1.185;7.37;34.205;1.795;54.43;;2024-10-02;19:00;251.5;0.0;251.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2369.0;18.0;0.0;0.0;204.5;0.0;43.0;2100.5;0.0;0.0;2.5;0.0;0.76;4.77;0.0;;0.105;0.215;0.0;0.0;8.635;39.63;1.815;54.43;;2024-10-02;20:00;268.0;0.0;268.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2272.5;18.0;0.0;0.0;207.5;0.0;43.0;2000.5;0.0;0.0;3.0;0.0;0.795;4.77;0.0;;0.13;0.26;0.0;0.0;9.13;40.215;1.89;54.43;;2024-10-02;21:00;271.5;0.0;271.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2170.0;19.0;0.0;0.0;209.0;0.0;43.0;1894.0;0.0;0.0;5.5;0.0;0.875;5.04;0.0;;0.25;0.48;0.0;0.0;9.63;40.505;1.985;54.43;;2024-10-02;22:00;276.5;0.0;276.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2052.5;18.5;0.0;0.0;210.5;0.0;43.0;1772.0;0.0;0.0;8.5;0.0;0.9;4.9049999999999985;0.0;;0.42;0.74;0.0;0.0;10.27;40.795;2.095;54.43;;2024-10-02;23:00;280.5;0.0;280.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2129.5;86.0;0.0;0.0;24.0;0.0;50.0;1877.5;0.0;0.0;92.0;0.0;4.04;22.81;0.0;;4.325;8.024999999999999;0.0;0.0;1.13;4.65;2.35;63.29;;2024-11-08;00:00;252.0;0.0;252.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2056.5;86.0;0.0;0.0;24.0;0.0;50.0;1817.5;0.0;0.0;80.5;0.0;4.18;22.81;0.0;;3.915;7.02;0.0;0.0;1.17;4.65;2.43;63.29;;2024-11-08;01:00;240.5;0.0;240.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2098.5;86.0;0.0;0.0;23.5;0.0;50.0;1872.5;0.0;0.0;66.0;0.0;4.1;22.81;0.0;;3.145;5.75;0.0;0.0;1.12;4.555;2.38;63.29;;2024-11-08;02:00;225.5;0.0;225.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2010.0;86.0;0.0;0.0;23.5;0.0;50.0;1794.5;0.0;0.0;56.0;0.0;4.2799999999999985;22.81;0.0;;2.785;4.88;0.0;0.0;1.17;4.555;2.4850000000000003;63.29;;2024-11-08;03:00;215.5;0.0;215.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1954.5;86.0;0.0;0.0;23.5;0.0;49.5;1739.5;0.0;0.0;56.5;0.0;4.4;22.81;0.0;;2.895;4.93;0.0;0.0;1.205;4.555;2.53;62.66;;2024-11-08;04:00;215.5;0.0;215.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;1981.5;86.0;0.0;0.0;26.0;0.0;49.0;1767.5;0.0;0.0;53.0;0.0;4.34;22.81;0.0;;2.68;4.62;0.0;0.0;1.31;5.04;2.475;62.03;;2024-11-08;05:00;214.0;0.0;214.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2164.0;86.0;0.0;0.0;30.0;0.0;47.0;1962.0;0.0;0.0;40.5;0.0;3.98;22.81;0.0;;1.88;3.535;0.0;0.0;1.39;5.815;2.175;59.49;;2024-11-08;06:00;203.5;0.0;203.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2429.0;86.0;0.0;0.0;83.0;0.0;47.0;2184.0;0.0;0.0;29.0;0.0;3.54;22.81;0.0;;1.2000000000000002;2.5250000000000004;0.0;0.0;3.37;16.085;1.935;59.495;;2024-11-08;07:00;245.0;0.0;245.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2577.5;86.0;0.0;8.5;243.0;0.0;47.0;2168.5;0.0;0.0;25.0;0.0;3.335;22.81;0.0;;0.975;2.18;0.325;1.06;9.425;47.095;1.825;59.495;;2024-11-08;08:00;409.5;0.0;409.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2594.0;86.0;0.0;56.0;243.5;0.0;48.5;2145.0;0.0;0.0;16.0;0.0;3.315;22.81;0.0;;0.615;1.395;2.155;6.99;9.385;47.19;1.87;61.395;;2024-11-08;09:00;450.0;0.0;450.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2632.0;85.5;0.0;121.5;211.0;0.0;49.5;2157.5;0.0;0.0;7.5;0.0;3.25;22.68;0.0;;0.28500000000000003;0.65;4.615;15.17;8.015;40.89;1.88;62.66;;2024-11-08;10:00;475.0;0.0;475.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2670.5;87.0;0.0;216.5;149.0;0.0;47.5;2167.5;0.0;0.0;4.0;0.0;3.255;23.075;0.0;;0.15;0.35;8.115;27.03;5.575;28.875;1.78;60.125;;2024-11-08;11:00;504.0;0.0;504.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2682.5;97.5;0.0;298.0;120.0;0.0;46.5;2115.5;0.0;0.0;5.0;0.0;3.635;25.865;0.0;;0.185;0.435;11.105;37.205;4.475;23.255000000000006;1.735;58.86;;2024-11-08;12:00;567.0;0.0;567.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2579.0;115.5;0.0;347.5;88.5;0.0;47.0;1974.5;0.0;0.0;7.0;0.0;4.48;30.635;0.0;;0.27;0.61;13.475;43.38500000000001;3.43;17.15;1.82;59.49;;2024-11-08;13:00;605.5;0.0;605.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2504.5;118.0;0.0;330.5;89.0;0.0;47.0;1910.5;0.0;0.0;9.0;0.0;4.715;31.3;0.0;;0.36;0.7849999999999999;13.195;41.26000000000001;3.555;17.25;1.88;59.49;;2024-11-08;14:00;593.5;0.0;593.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2467.5;118.5;0.0;228.5;131.0;0.0;47.5;1929.0;0.0;0.0;13.5;0.0;4.805;31.43;0.0;;0.5449999999999999;1.1800000000000002;9.255;28.525;5.315;25.39;1.925;60.125;;2024-11-08;15:00;539.0;0.0;539.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2350.0;91.0;0.0;99.0;170.5;0.0;47.5;1917.0;0.0;0.0;24.5;0.0;3.875;24.135;0.0;;1.045;2.135;4.205;12.36;7.26;33.045;2.02;60.125;;2024-11-08;16:00;432.5;0.0;432.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2375.0;85.0;0.0;11.5;249.5;0.0;48.5;1947.5;0.0;0.0;33.5;0.0;3.58;22.55;0.0;;1.41;2.92;0.485;1.435;10.505;48.355;2.04;61.395;;2024-11-08;17:00;428.0;0.0;428.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2590.5;85.0;0.0;0.0;250.0;0.0;48.0;2155.5;0.0;0.0;52.0;0.0;3.285;22.55;0.0;;2.005;4.535;0.0;0.0;9.655;48.45;1.85;60.76;;2024-11-08;18:00;435.0;0.0;435.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2625.0;85.0;0.0;0.0;250.5;0.0;47.5;2184.5;0.0;0.0;57.5;0.0;3.2350000000000003;22.55;0.0;;2.19;5.0150000000000015;0.0;0.0;9.545;48.545;1.81;60.125;;2024-11-08;19:00;440.5;0.0;440.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2414.0;85.0;0.0;0.0;233.0;0.0;46.5;1971.0;0.0;0.0;78.0;0.0;3.52;22.55;0.0;;3.235;6.800000000000002;0.0;0.0;9.645;45.155;1.93;58.86;;2024-11-08;20:00;442.5;0.0;442.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2368.5;86.0;0.0;0.0;137.0;0.0;48.0;2026.0;0.0;0.0;71.5;0.0;3.63;22.81;0.0;;3.015;6.2349999999999985;0.0;0.0;5.79;26.55;2.025;60.76;;2024-11-08;21:00;342.5;0.0;342.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2239.5;85.5;0.0;0.0;88.0;0.0;47.0;1903.0;0.0;0.0;116.0;0.0;3.82;22.68;0.0;;5.19;10.115;0.0;0.0;3.93;17.055;2.1;59.49;;2024-11-08;22:00;336.5;0.0;336.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2193.5;86.0;0.0;0.0;116.0;0.0;48.5;1780.5;0.0;0.0;162.5;0.0;3.92;22.81;0.0;;7.42;14.17;0.0;0.0;5.28;22.48;2.21;61.395;;2024-11-08;23:00;413.0;0.0;413.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2590.5;132.5;0.0;0.0;192.5;0.0;54.0;1740.5;0.0;0.0;470.0;0.0;5.115;35.055;0.0;;18.14;39.865;0.0;0.0;7.435;37.16;2.08;62.07;;2024-12-20;00:00;849.0;0.0;849.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2492.0;132.0;0.0;0.0;110.0;0.0;54.0;1775.0;0.0;0.0;420.0;0.0;5.295;34.92;0.0;;16.855;35.62000000000001;0.0;0.0;4.415;21.235;2.17;62.07;;2024-12-20;01:00;716.0;0.0;716.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2564.0;132.0;0.0;0.0;107.5;-0.5;52.0;1859.0;0.0;0.0;415.0;0.0;5.15;34.92;0.0;;16.195;35.2;0.0;0.0;4.19;20.755000000000006;2.025;59.77;;2024-12-20;02:00;706.0;0.0;706.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2494.5;131.0;0.0;0.0;108.0;-68.0;51.5;1922.5;0.0;0.0;350.0;0.0;5.25;34.66;0.0;;14.03;29.685;0.0;0.0;4.33;20.85;2.06;59.195;;2024-12-20;03:00;572.5;0.0;572.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2456.0;131.5;0.0;0.0;107.0;-67.0;51.0;1909.0;0.0;0.0;325.0;0.0;5.355;34.79;0.0;;13.23;27.565;0.0;0.0;4.355;20.66;2.08;58.62;;2024-12-20;04:00;547.5;0.0;547.5;0.0
27;Bourgogne-Franche-Comté;Données définitives;2485.5;132.0;0.0;0.0;107.0;-34.0;52.0;1942.5;0.0;0.0;286.0;0.0;5.315;34.92;0.0;;11.52;24.26;0.0;0.0;4.3100000000000005;20.66;2.095;59.77;;2024-12-20;05:00;543.0;0.0;543.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2630.5;131.5;0.0;0.0;111.5;0.0;48.5;2104.0;0.0;0.0;235.5;0.0;5.0;34.79;0.0;;8.97;19.97;0.0;0.0;4.24;21.525;1.845;55.74500000000001;;2024-12-20;06:00;527.0;0.0;527.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2869.5;132.0;0.0;0.0;114.5;0.0;49.5;2381.5;0.0;0.0;192.0;0.0;4.6;34.92;0.0;;6.699999999999998;16.285;0.0;0.0;3.99;22.1;1.725;56.895;;2024-12-20;07:00;488.0;0.0;488.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;3042.5;132.0;0.0;0.0;269.0;0.0;49.0;2454.0;0.0;0.0;136.0;0.0;4.34;34.92;0.0;;4.475;11.535;0.0;0.0;8.825;51.93;1.61;56.32;;2024-12-20;08:00;586.0;0.0;586.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;3037.0;132.0;0.0;26.0;361.0;0.0;49.5;2369.5;0.0;0.0;99.5;0.0;4.345;34.92;0.0;;3.275;8.44;0.86;2.13;11.885;69.69;1.63;56.895;;2024-12-20;09:00;668.0;0.0;668.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;3060.5;132.0;0.0;112.5;270.0;0.0;49.0;2409.0;0.0;0.0;90.5;0.0;4.315;34.92;0.0;;2.955;7.675000000000002;3.68;9.225;8.809999999999997;52.12000000000001;1.605;56.32;;2024-12-20;10:00;654.0;0.0;654.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;3010.0;137.0;0.0;186.5;127.5;0.0;50.5;2431.0;0.0;0.0;78.5;0.0;4.55;36.245;0.0;;2.6100000000000003;6.66;6.199999999999998;15.285;4.2349999999999985;24.615;1.68;58.045;;2024-12-20;11:00;580.0;0.0;580.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;3008.5;138.5;0.0;226.5;117.0;0.0;48.5;2402.5;0.0;0.0;75.5;0.0;4.605;36.64;0.0;;2.51;6.405;7.5299999999999985;18.565;3.89;22.585;1.61;55.74500000000001;;2024-12-20;12:00;606.0;0.0;606.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2920.0;137.0;0.0;272.0;115.0;0.0;49.0;2260.0;0.0;0.0;87.0;0.0;4.695;36.24;0.0;;2.98;7.375;9.32;22.295;3.94;22.2;1.68;56.32;;2024-12-20;13:00;660.0;0.0;660.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2815.5;136.5;0.0;236.5;115.0;0.0;53.5;2189.0;0.0;0.0;85.5;0.0;4.85;36.11;0.0;;3.04;7.25;8.405000000000001;19.385;4.085;22.2;1.9;61.49500000000001;;2024-12-20;14:00;627.0;0.0;627.0;0.0
27;Bourgogne-Franche-Comté;Données définitives;2746.5;136.0;0.0;166.5;122.5;0.0;53.0;2172.0;0.0;0.0;95.5;0.0;4.95;35.98;0.0;;3.475;8.1;6.065;13.65;4.46;23.65;1.93;60.92;;2024-12-20;15:00;573.5;0.0;573.5;0.0
